tempo_arduino_us,tempo_relogio_pc,contador,ax,ay,az,gx,gy,gz
32774432.0,363790.5989132,4840.0,1.0,-0.01,-0.05,-3.66,0.37,-0.24
32779148.0,363790.6009794,4841.0,1.0,-0.0,-0.05,-3.48,0.0,0.0
32783776.0,363790.679035,4842.0,1.0,-0.01,-0.04,-3.29,0.3,-0.43
32788508.0,363790.6809021,4843.0,1.0,-0.0,-0.04,-3.66,0.24,-0.37
32793212.0,363790.7595096,4844.0,1.0,-0.01,-0.05,-3.6,0.24,-0.24
32797940.0,363790.7616169,4845.0,1.0,-0.01,-0.04,-3.41,-0.06,-0.3
32802656.0,363790.8394688,4846.0,1.0,-0.01,-0.05,-3.72,0.24,-0.12
32807380.0,363790.8755145,4847.0,1.0,-0.0,-0.05,-3.66,-0.06,-0.43
32812108.0,363790.9193116,4848.0,1.0,-0.01,-0.04,-3.48,0.0,-0.43
32816780.0,363790.9581158,4849.0,1.0,-0.01,-0.05,-3.6,0.18,-0.06
32821496.0,363790.9997456,4850.0,1.0,-0.0,-0.04,-3.6,0.24,-0.37
32826200.0,363791.0386565,4851.0,1.0,-0.0,-0.04,-3.66,0.55,-0.61
32830924.0,363791.0809385,4852.0,1.0,-0.01,-0.05,-3.41,0.24,-0.24
32835656.0,363791.1204303,4853.0,1.0,-0.0,-0.05,-3.41,0.49,-0.24
32840368.0,363791.1624505,4854.0,1.0,-0.0,-0.05,-3.66,0.18,-0.3
32845084.0,363791.203097,4855.0,1.0,-0.01,-0.04,-3.41,0.12,-0.24
32849808.0,363791.243229,4856.0,1.0,-0.01,-0.05,-3.6,0.06,-0.43
32854516.0,363791.2860671,4857.0,1.0,-0.01,-0.05,-3.6,0.43,-0.3
32859232.0,363791.3230949,4858.0,1.0,-0.01,-0.04,-3.54,0.49,-0.18
32863956.0,363791.3661701,4859.0,1.01,-0.0,-0.05,-3.84,0.12,-0.3
32868684.0,363791.4046137,4860.0,1.0,-0.01,-0.05,-3.48,-0.06,-0.24
32873416.0,363791.4834422,4861.0,1.0,-0.01,-0.04,-3.41,0.37,-0.3
32878144.0,363791.5036013,4862.0,1.0,-0.0,-0.05,-3.54,0.24,-0.49
32882872.0,363791.5636387,4863.0,1.0,-0.01,-0.04,-3.35,0.24,-0.18
32887596.0,363791.6000828,4864.0,1.0,-0.01,-0.04,-3.35,0.37,-0.67
32892332.0,363791.6450214,4865.0,1.0,-0.01,-0.04,-3.66,0.18,-0.24
32897060.0,363791.6817113,4866.0,1.0,-0.01,-0.05,-3.66,-0.06,-0.49
32901780.0,363791.7269792,4867.0,1.0,-0.01,-0.05,-3.48,0.24,-0.43
32906520.0,363791.7661246,4868.0,1.0,-0.01,-0.05,-3.41,0.18,-0.37
32911256.0,363791.8086092,4869.0,1.0,-0.0,-0.04,-3.54,0.18,-0.3
32915968.0,363791.8485501,4870.0,1.0,-0.0,-0.04,-3.72,0.12,-0.49
32920696.0,363791.8912948,4871.0,1.01,-0.01,-0.04,-3.48,0.3,-0.37
32925420.0,363791.93192,4872.0,1.0,-0.01,-0.04,-3.66,0.18,-0.37
32930144.0,363791.9763702,4873.0,1.0,-0.01,-0.04,-3.48,0.12,-0.37
32934872.0,363792.0193194,4874.0,1.0,-0.0,-0.05,-3.6,0.12,-0.37
32939596.0,363792.0599311,4875.0,1.0,-0.01,-0.05,-3.6,0.3,-0.3
32944312.0,363792.1037652,4876.0,1.0,-0.0,-0.04,-3.6,0.37,-0.49
32949024.0,363792.1458325,4877.0,1.0,-0.01,-0.05,-3.78,0.06,-0.24
32953756.0,363792.185576,4878.0,1.0,-0.01,-0.04,-3.72,0.37,-0.49
32958488.0,363792.2283932,4879.0,1.0,-0.0,-0.05,-3.35,0.18,-0.3
32963192.0,363792.275058,4880.0,1.0,-0.01,-0.04,-3.11,0.24,-0.24
32967920.0,363792.3547724,4881.0,1.0,-0.01,-0.05,-3.41,0.37,-0.24
32972644.0,363792.399601,4882.0,1.0,-0.0,-0.05,-3.48,0.37,-0.18
32977372.0,363792.4013647,4883.0,1.0,-0.0,-0.04,-3.54,0.49,-0.24
32982088.0,363792.4431574,4884.0,1.0,-0.01,-0.05,-3.35,0.12,-0.49
32986808.0,363792.4839647,4885.0,1.0,-0.0,-0.05,-3.41,0.37,0.0
32991484.0,363792.5296279,4886.0,1.0,-0.01,-0.04,-3.48,0.24,-0.24
32996196.0,363792.5686237,4887.0,1.0,-0.01,-0.04,-3.48,-0.06,-0.37
33000916.0,363792.6118095,4888.0,1.0,-0.0,-0.05,-3.6,0.0,-0.37
33005588.0,363792.6576423,4889.0,1.0,-0.01,-0.04,-3.48,0.24,-0.3
33010308.0,363792.6954756,4890.0,1.0,-0.0,-0.05,-3.54,0.24,-0.24
33015024.0,363792.7412784,4891.0,1.0,-0.01,-0.05,-3.48,0.3,-0.12
33019736.0,363792.7866044,4892.0,1.0,-0.01,-0.05,-3.54,0.12,-0.3
33024464.0,363792.8323722,4893.0,1.0,-0.01,-0.05,-3.6,0.24,-0.3
33029180.0,363792.8341404,4894.0,1.0,-0.01,-0.05,-3.35,-0.18,-0.37
33033916.0,363792.8798597,4895.0,1.0,-0.01,-0.04,-3.78,0.12,0.12
33038636.0,363792.919638,4896.0,1.0,-0.0,-0.05,-3.41,0.12,-0.37
33043360.0,363792.9630652,4897.0,1.0,-0.01,-0.04,-3.48,0.3,-0.37
33048084.0,363793.0030109,4898.0,1.0,-0.01,-0.05,-3.35,0.43,-0.43
33052824.0,363793.0469114,4899.0,1.01,-0.01,-0.04,-3.35,0.24,-0.49
33057548.0,363793.0936058,4900.0,1.0,-0.0,-0.04,-3.54,0.24,-0.37
33062272.0,363793.1393838,4901.0,1.0,-0.01,-0.05,-3.78,0.24,-0.24
33066996.0,363793.145004,4902.0,1.0,-0.01,-0.04,-3.41,0.18,-0.37
39704988.0,363793.2703015,6308.0,1.0,-0.01,-0.05,-3.48,0.3,-0.37
39709716.0,363793.2769161,6309.0,1.01,-0.01,-0.04,-3.6,0.0,-0.37
39714400.0,363793.358058,6310.0,1.0,-0.01,-0.04,-3.23,0.24,-0.3
39719132.0,363793.3957128,6311.0,1.0,-0.01,-0.04,-3.78,0.18,-0.43
39723860.0,363793.442014,6312.0,1.0,-0.0,-0.04,-3.66,0.43,-0.06
39728572.0,363793.4822302,6313.0,1.0,-0.0,-0.05,-3.41,0.18,-0.18
39733304.0,363793.5257999,6314.0,1.0,-0.01,-0.05,-3.72,0.3,-0.3
39738016.0,363793.5716428,6315.0,1.0,-0.01,-0.04,-3.54,0.55,-0.18
39742748.0,363793.6177312,6316.0,1.0,-0.0,-0.04,-3.29,0.18,-0.49
39747460.0,363793.6562219,6317.0,1.0,-0.0,-0.05,-3.6,-0.06,-0.24
39752176.0,363793.7020809,6318.0,1.0,-0.01,-0.05,-3.78,0.3,-0.37
39756908.0,363793.7480523,6319.0,1.0,-0.01,-0.04,-3.9,0.06,-0.43
39761616.0,363793.7537261,6320.0,1.0,-0.01,-0.04,-3.78,0.0,-0.43
39766304.0,363793.7963064,6321.0,1.0,-0.01,-0.05,-3.41,0.18,-0.43
39771036.0,363793.8425032,6322.0,1.0,-0.0,-0.05,-3.54,0.18,0.0
39775712.0,363793.8831686,6323.0,1.0,-0.0,-0.05,-3.48,-0.06,-0.49
39780440.0,363793.927285,6324.0,1.0,-0.01,-0.04,-3.54,0.24,-0.3
39785156.0,363793.9738432,6325.0,1.0,-0.0,-0.05,-3.35,0.3,-0.06
39789860.0,363794.0202935,6326.0,1.0,-0.0,-0.04,-3.48,0.43,-0.24
39794584.0,363794.0293279,6327.0,1.0,-0.01,-0.05,-3.48,0.12,-0.55
39799320.0,363794.0688182,6328.0,1.0,-0.0,-0.05,-3.6,0.12,-0.37
39804052.0,363794.112032,6329.0,1.0,-0.01,-0.04,-3.72,0.24,-0.24
39808776.0,363794.1545673,6330.0,1.0,-0.0,-0.04,-3.6,0.37,-0.37
39813504.0,363794.1990589,6331.0,1.0,-0.01,-0.05,-3.54,0.3,-0.24
39818228.0,363794.2605209,6332.0,1.0,-0.0,-0.05,-3.54,0.43,-0.18
39822956.0,363794.3231283,6333.0,1.0,-0.01,-0.05,-3.6,0.12,-0.37
39827684.0,363794.3611343,6334.0,1.0,-0.01,-0.05,-3.48,0.18,-0.49
39832412.0,363794.4078996,6335.0,1.0,-0.01,-0.04,-3.6,0.37,-0.3
39837136.0,363794.4454054,6336.0,1.0,-0.0,-0.05,-3.72,0.3,-0.3
39841852.0,363794.451045,6337.0,1.0,-0.01,-0.05,-3.54,0.3,-0.18
39846568.0,363794.4848896,6338.0,1.0,-0.01,-0.05,-3.66,0.49,-0.3
39851296.0,363794.5205152,6339.0,1.0,-0.0,-0.05,-3.72,0.06,-0.3
39855988.0,363794.5505082,6340.0,1.0,-0.0,-0.04,-3.72,0.18,-0.18
39860716.0,363794.6147312,6341.0,1.0,-0.0,-0.04,-3.54,0.43,-0.12
39865448.0,363794.6442312,6342.0,1.0,-0.01,-0.04,-3.54,0.37,-0.43
39870172.0,363794.6815933,6343.0,1.0,-0.01,-0.05,-3.35,0.3,-0.3
39874896.0,363794.7133232,6344.0,1.0,-0.01,-0.05,-3.48,0.06,-0.49
39879624.0,363794.7479725,6345.0,1.0,-0.01,-0.05,-3.6,0.12,-0.12
39884360.0,363794.7847721,6346.0,1.0,-0.0,-0.04,-3.84,0.24,-0.67
39889088.0,363794.8162378,6347.0,1.0,-0.01,-0.04,-3.6,0.12,-0.55
39893804.0,363794.8511986,6348.0,1.0,-0.0,-0.05,-3.54,0.24,-0.3
39898528.0,363794.8825016,6349.0,1.0,-0.01,-0.05,-3.54,0.37,-0.3
39903280.0,363794.9180979,6350.0,1.0,-0.01,-0.05,-3.6,0.18,-0.3
39907996.0,363794.9497067,6351.0,1.0,-0.01,-0.05,-3.66,0.06,-0.18
39912728.0,363794.9841818,6352.0,1.0,-0.01,-0.05,-3.17,0.3,-0.24
39917456.0,363795.016877,6353.0,1.0,-0.01,-0.05,-3.6,0.37,-0.67
39922180.0,363795.0520988,6354.0,1.0,-0.01,-0.05,-3.48,0.24,-0.18
39926912.0,363795.0850687,6355.0,1.0,-0.01,-0.04,-3.48,0.06,-0.43
39931624.0,363795.1221867,6356.0,1.0,-0.0,-0.05,-3.66,0.55,-0.3
39936340.0,363795.1578564,6357.0,1.0,-0.01,-0.04,-3.54,0.06,-0.49
39941064.0,363795.1909733,6358.0,1.0,-0.01,-0.05,-3.78,-0.06,-0.55
39945800.0,363795.22576,6359.0,1.0,-0.01,-0.05,-3.48,0.49,-0.06
39950532.0,363795.2589538,6360.0,1.0,-0.01,-0.04,-3.48,0.37,-0.24
39955256.0,363795.2938223,6361.0,1.0,-0.01,-0.05,-3.6,0.18,-0.49
39959980.0,363795.331249,6362.0,1.0,-0.01,-0.05,-3.66,0.43,-0.37
39964732.0,363795.3630027,6363.0,1.0,-0.0,-0.05,-3.6,0.12,-0.24
39969440.0,363795.3982206,6364.0,1.0,-0.01,-0.05,-3.54,0.0,-0.18
39974124.0,363795.4299448,6365.0,1.0,-0.01,-0.05,-3.35,0.12,-0.43
39978852.0,363795.4643284,6366.0,1.0,-0.0,-0.05,-3.35,0.37,-0.24
39983584.0,363795.4973856,6367.0,1.0,-0.0,-0.04,-3.6,0.18,-0.37
39988300.0,363795.5315365,6368.0,1.0,-0.01,-0.05,-3.54,0.37,-0.37
39993036.0,363795.5803456,6369.0,1.0,-0.0,-0.05,-3.6,0.43,-0.24
39997752.0,363795.6013586,6370.0,1.0,-0.01,-0.04,-3.54,0.24,-0.18
40002476.0,363795.6358881,6371.0,1.0,-0.0,-0.04,-3.35,0.06,-0.24
40007188.0,363795.6851101,6372.0,1.0,-0.0,-0.05,-3.78,0.18,-0.43
40011920.0,363795.7035065,6373.0,1.0,-0.01,-0.04,-3.66,0.37,-0.37
40016648.0,363795.7692453,6374.0,1.0,-0.01,-0.04,-3.48,-0.06,-0.24
40021376.0,363795.7988016,6375.0,1.0,-0.0,-0.05,-3.23,0.67,-0.37
40026116.0,363795.8375317,6376.0,1.0,-0.01,-0.05,-3.78,0.18,-0.43
40030848.0,363795.8762183,6377.0,1.0,-0.0,-0.05,-3.54,0.37,-0.37
40035576.0,363795.8781921,6378.0,1.0,-0.0,-0.05,-3.41,0.0,-0.3
40040248.0,363795.9444233,6379.0,1.0,-0.01,-0.04,-3.41,0.06,-0.3
40044960.0,363795.9745573,6380.0,1.0,-0.0,-0.05,-3.6,0.12,-0.43
40049676.0,363796.0126852,6381.0,1.0,-0.01,-0.04,-3.48,-0.06,-0.06
40054388.0,363796.0503176,6382.0,1.0,-0.0,-0.04,-3.48,0.43,-0.12
40059120.0,363796.0522822,6383.0,1.0,-0.01,-0.04,-3.66,0.18,-0.55
40063836.0,363796.1168664,6384.0,1.0,-0.0,-0.04,-3.48,0.3,-0.12
40068548.0,363796.1490938,6385.0,1.0,-0.01,-0.05,-3.54,0.18,-0.49
40073280.0,363796.1846594,6386.0,1.0,-0.0,-0.04,-3.48,0.43,-0.06
40077980.0,363796.2178118,6387.0,1.0,-0.01,-0.04,-3.72,0.3,-0.18
40082716.0,363796.2538649,6388.0,1.0,-0.0,-0.05,-3.54,0.37,-0.18
40087424.0,363796.2921741,6389.0,1.0,-0.01,-0.04,-3.6,0.37,-0.12
40092160.0,363796.3237674,6390.0,1.0,-0.0,-0.05,-3.54,0.12,-0.37
40096896.0,363796.3610646,6391.0,1.0,-0.0,-0.05,-3.54,0.18,-0.37
40101608.0,363796.3939077,6392.0,1.0,-0.01,-0.05,-3.35,0.24,-0.43
40106352.0,363796.429253,6393.0,1.01,-0.01,-0.05,-3.41,0.24,-0.24
40111092.0,363796.46725,6394.0,1.0,-0.01,-0.05,-3.6,-0.12,-0.37
40115828.0,363796.4993734,6395.0,1.0,-0.0,-0.04,-3.54,0.06,-0.43
40120548.0,363796.5351787,6396.0,1.0,-0.0,-0.04,-3.23,0.12,-0.43
40125256.0,363796.5665052,6397.0,1.0,-0.01,-0.05,-3.48,0.12,-0.18
40129992.0,363796.6047003,6398.0,1.0,-0.01,-0.05,-3.6,0.24,-0.24
40134724.0,363796.6434932,6399.0,1.0,-0.01,-0.05,-3.41,0.12,-0.49
40139448.0,363796.6750024,6400.0,1.0,-0.01,-0.04,-3.35,0.18,-0.24
40144172.0,363796.7125038,6401.0,1.0,-0.01,-0.04,-3.54,0.0,-0.37
40148848.0,363796.7454376,6402.0,1.0,-0.0,-0.05,-3.48,0.12,-0.43
40153576.0,363796.7810229,6403.0,1.0,-0.01,-0.05,-3.35,0.12,-0.18
40158304.0,363796.8195357,6404.0,1.0,-0.0,-0.05,-3.41,0.0,-0.43
40162972.0,363796.850713,6405.0,1.0,-0.0,-0.04,-3.54,0.24,-0.18
40167688.0,363796.8899362,6406.0,1.0,-0.01,-0.04,-3.66,0.12,-0.43
40172412.0,363796.8918327,6407.0,1.0,-0.0,-0.04,-3.41,-0.18,-0.24
40177136.0,363796.9592442,6408.0,1.01,-0.01,-0.05,-3.54,-0.12,-0.49
40181884.0,363796.9648808,6409.0,1.01,-0.0,-0.05,-3.48,0.3,-0.37
40186608.0,363796.999937,6410.0,1.0,-0.01,-0.04,-3.48,0.37,-0.3
40191332.0,363797.0663814,6411.0,1.0,-0.01,-0.04,-3.6,0.24,-0.49
40196052.0,363797.0798138,6412.0,1.0,-0.01,-0.04,-3.78,0.43,0.0
40200724.0,363797.1341108,6413.0,1.0,-0.0,-0.05,-3.72,0.12,-0.12
40205452.0,363797.1400604,6414.0,1.0,-0.0,-0.05,-3.6,0.06,-0.06
40210132.0,363797.1754872,6415.0,1.0,-0.0,-0.05,-3.48,0.43,-0.3
40214844.0,363797.2422235,6416.0,1.01,-0.0,-0.05,-3.6,-0.06,-0.3
40219568.0,363797.2559796,6417.0,1.0,-0.01,-0.04,-3.84,0.18,-0.49
40224288.0,363797.3109307,6418.0,1.0,-0.01,-0.05,-3.66,0.0,-0.18
40228976.0,363797.3166587,6419.0,1.0,-0.01,-0.05,-3.72,0.3,-0.37
40233696.0,363797.3513706,6420.0,1.0,-0.0,-0.05,-3.54,0.3,-0.3
40238408.0,363797.4173957,6421.0,1.0,-0.01,-0.05,-3.41,0.12,-0.49
40243132.0,363797.4478721,6422.0,1.0,-0.01,-0.04,-3.23,-0.12,-0.12
40247868.0,363797.4873339,6423.0,1.0,-0.01,-0.05,-3.41,0.12,-0.3
40252596.0,363797.4933673,6424.0,1.0,-0.01,-0.05,-3.41,0.18,-0.3
40257324.0,363797.5281746,6425.0,1.0,-0.0,-0.04,-3.35,0.49,-0.24
40262048.0,363797.5955636,6426.0,1.0,-0.01,-0.04,-3.48,0.18,0.06
40266764.0,363797.5974424,6427.0,1.0,-0.0,-0.05,-3.66,0.18,-0.61
40271480.0,363797.6656763,6428.0,1.0,-0.01,-0.04,-3.54,0.0,-0.37
40276164.0,363797.6794171,6429.0,1.0,-0.01,-0.04,-3.6,0.18,-0.12
40280876.0,363797.7348452,6430.0,1.0,-0.01,-0.04,-3.48,0.37,-0.24
40285596.0,363797.7650361,6431.0,1.0,-0.01,-0.05,-3.78,0.49,0.0
40290276.0,363797.8190796,6432.0,1.0,-0.0,-0.04,-3.48,0.37,-0.3
40294984.0,363797.8744694,6433.0,1.0,-0.01,-0.04,-3.6,0.37,-0.43
40299716.0,363797.9075299,6434.0,1.0,-0.0,-0.05,-3.72,-0.24,-0.24
40304436.0,363797.9443288,6435.0,1.0,-0.01,-0.05,-3.48,0.3,-0.49
40309164.0,363797.9775948,6436.0,1.0,-0.0,-0.05,-3.66,0.18,0.12
40313880.0,363798.0136404,6437.0,1.0,-0.01,-0.04,-3.41,0.43,-0.3
40318592.0,363798.0525814,6438.0,1.0,-0.0,-0.05,-3.6,0.0,-0.37
40323272.0,363798.0863771,6439.0,1.0,-0.0,-0.04,-3.6,0.3,-0.3
40327960.0,363798.123253,6440.0,1.0,-0.01,-0.05,-3.6,0.0,-0.43
40332636.0,363798.1571763,6441.0,1.01,-0.01,-0.05,-3.54,0.43,-0.18
40337380.0,363798.1934808,6442.0,1.01,-0.0,-0.04,-3.6,-0.06,-0.43
40342104.0,363798.2333477,6443.0,1.0,-0.01,-0.04,-3.41,0.12,-0.18
40346836.0,363798.2663583,6444.0,1.0,-0.01,-0.05,-3.6,0.37,-0.12
40351556.0,363798.3033433,6445.0,1.0,-0.01,-0.04,-3.48,0.49,-0.24
40356280.0,363798.3436391,6446.0,1.0,-0.01,-0.05,-3.54,0.12,-0.24
40361012.0,363798.3747498,6447.0,1.0,-0.01,-0.04,-3.48,0.37,-0.43
40365732.0,363798.4146328,6448.0,1.0,-0.0,-0.05,-3.6,0.37,-0.61
40370452.0,363798.4541515,6449.0,1.0,-0.0,-0.04,-3.54,0.3,-0.37
40375160.0,363798.4684692,6450.0,1.0,-0.01,-0.05,-3.84,0.43,-0.3
40379884.0,363798.5239512,6451.0,1.0,-0.0,-0.05,-3.66,0.12,-0.24
40384616.0,363798.5581724,6452.0,1.0,-0.0,-0.04,-3.66,0.24,-0.18
40389324.0,363798.5945503,6453.0,1.0,-0.0,-0.05,-3.35,0.24,-0.3
40394048.0,363798.6281978,6454.0,1.0,-0.01,-0.05,-3.54,0.06,-0.3
40398772.0,363798.6647918,6455.0,1.0,-0.01,-0.04,-3.48,0.12,-0.55
40403496.0,363798.6987301,6456.0,1.0,-0.01,-0.04,-3.29,0.43,-0.3
40408228.0,363798.7347782,6457.0,1.0,-0.01,-0.05,-3.48,-0.12,-0.37
40412960.0,363798.7740614,6458.0,1.0,-0.01,-0.05,-3.41,-0.12,-0.37
40417696.0,363798.8083246,6459.0,1.0,-0.01,-0.05,-3.54,0.18,-0.37
40422428.0,363798.8450191,6460.0,1.0,-0.0,-0.04,-3.66,0.12,-0.37
40427144.0,363798.8797626,6461.0,1.0,-0.0,-0.05,-3.29,0.24,-0.12
40431864.0,363798.9152952,6462.0,1.0,-0.0,-0.05,-3.41,0.37,-0.37
40436588.0,363798.9504276,6463.0,1.0,-0.0,-0.04,-3.29,0.3,-0.06
40441296.0,363798.9860181,6464.0,1.0,-0.01,-0.04,-3.72,0.18,-0.3
40446028.0,363799.0552354,6465.0,1.0,-0.01,-0.04,-3.78,0.49,-0.49
40450752.0,363799.0598267,6466.0,1.0,-0.0,-0.05,-3.54,0.24,-0.24
40455460.0,363799.0963869,6467.0,1.0,-0.0,-0.05,-3.66,0.3,-0.3
40460172.0,363799.1648704,6468.0,1.0,-0.01,-0.05,-3.35,0.06,-0.24
40464896.0,363799.1694731,6469.0,1.0,-0.0,-0.05,-3.29,0.0,-0.37
40469572.0,363799.2064109,6470.0,1.0,-0.0,-0.04,-3.54,0.18,-0.3
40474296.0,363799.2407998,6471.0,1.01,-0.01,-0.04,-3.29,0.24,-0.37
40479040.0,363799.2777194,6472.0,1.0,-0.01,-0.05,-3.41,0.12,-0.55
40483776.0,363799.3172527,6473.0,1.0,-0.01,-0.05,-3.41,0.24,-0.24
40488500.0,363799.3482037,6474.0,1.0,-0.0,-0.05,-3.29,-0.12,-0.24
40493228.0,363799.3890026,6475.0,1.0,-0.0,-0.05,-3.29,0.12,-0.3
40497940.0,363799.4040956,6476.0,1.0,-0.01,-0.05,-3.41,0.3,-0.3
40502664.0,363799.4603034,6477.0,1.0,-0.01,-0.05,-3.29,0.06,-0.55
40507388.0,363799.4911094,6478.0,1.0,-0.01,-0.05,-3.29,0.24,-0.24
40512112.0,363799.5711418,6479.0,1.0,-0.01,-0.05,-3.54,0.06,-0.55
40516844.0,363799.651823,6480.0,1.0,-0.0,-0.04,-3.6,0.3,-0.37
40521544.0,363799.7104509,6481.0,1.0,-0.0,-0.04,-3.48,0.43,-0.43
40526268.0,363799.7499504,6482.0,1.0,-0.0,-0.05,-3.48,0.06,-0.12
40530984.0,363799.7518473,6483.0,1.0,-0.0,-0.05,-3.48,0.12,-0.3
40535684.0,363799.8205367,6484.0,1.01,-0.01,-0.05,-3.54,0.0,-0.12
40540384.0,363799.852052,6485.0,1.0,-0.0,-0.05,-3.72,0.12,-0.24
40545096.0,363799.8914223,6486.0,1.0,-0.01,-0.04,-3.54,0.12,-0.3
40549820.0,363799.9250503,6487.0,1.0,-0.01,-0.05,-3.48,0.18,-0.24
40554560.0,363799.9616596,6488.0,1.0,-0.0,-0.05,-3.6,0.24,-0.49
40559272.0,363800.000127,6489.0,1.0,-0.0,-0.05,-3.66,0.06,-0.12
40563984.0,363800.034901,6490.0,1.0,-0.01,-0.04,-3.35,0.37,-0.12
40568708.0,363800.0733321,6491.0,1.0,-0.0,-0.04,-3.29,0.18,0.0
40573364.0,363800.1096816,6492.0,1.0,-0.01,-0.04,-3.29,-0.12,-0.3
40578096.0,363800.1480007,6493.0,1.0,-0.01,-0.05,-3.41,-0.06,-0.37
40582816.0,363800.1855851,6494.0,1.0,-0.01,-0.05,-3.72,0.0,-0.24
40587492.0,363800.2216194,6495.0,1.0,-0.01,-0.04,-3.6,0.3,-0.3
40592204.0,363800.2590514,6496.0,1.0,-0.0,-0.04,-3.54,0.06,-0.3
40596904.0,363800.2984664,6497.0,1.0,-0.0,-0.04,-3.23,0.37,-0.24
40601632.0,363800.3325628,6498.0,1.0,-0.0,-0.04,-3.48,0.24,-0.3
40606336.0,363800.373341,6499.0,1.0,-0.01,-0.04,-3.6,-0.06,-0.24
40611068.0,363800.4108349,6500.0,1.0,-0.01,-0.05,-3.66,0.3,-0.43
40615792.0,363800.4428292,6501.0,1.0,-0.0,-0.04,-3.6,0.18,-0.24
40620500.0,363800.4832745,6502.0,1.0,-0.01,-0.05,-3.96,0.18,-0.18
40625240.0,363800.5171365,6503.0,1.0,-0.01,-0.04,-3.54,0.18,-0.37
40629964.0,363800.5553533,6504.0,1.0,-0.01,-0.05,-3.48,0.0,-0.12
40634648.0,363800.590597,6505.0,1.0,-0.0,-0.05,-3.35,0.12,-0.24
40639360.0,363800.6288897,6506.0,1.0,-0.01,-0.04,-3.23,-0.12,-0.3
40644092.0,363800.6672145,6507.0,1.0,-0.01,-0.04,-3.72,0.37,-0.37
40648832.0,363800.7055043,6508.0,1.0,-0.0,-0.04,-3.41,0.06,-0.18
40653536.0,363800.7410511,6509.0,1.0,-0.01,-0.05,-3.41,0.18,-0.37
40658272.0,363800.7792914,6510.0,1.0,-0.01,-0.05,-3.48,0.06,-0.18
47291372.0,363800.8488647,7915.0,1.0,-0.01,-0.05,-3.66,0.24,-0.3
47296100.0,363800.8848549,7916.0,1.0,-0.01,-0.04,-3.35,0.49,-0.43
47300840.0,363800.9207727,7917.0,1.0,-0.0,-0.04,-3.48,0.3,-0.67
47305552.0,363800.9572778,7918.0,1.0,-0.0,-0.04,-3.66,-0.06,-0.3
47310268.0,363800.9940134,7919.0,1.0,-0.01,-0.05,-3.6,0.12,-0.24
47315000.0,363801.0302356,7920.0,1.0,-0.0,-0.04,-3.6,0.12,-0.55
47319708.0,363801.1009882,7921.0,1.0,-0.01,-0.04,-3.54,0.06,-0.12
47324440.0,363801.1028635,7922.0,1.0,-0.01,-0.05,-3.48,0.3,-0.43
47329172.0,363801.1395484,7923.0,1.0,-0.01,-0.04,-3.6,0.3,-0.18
47333900.0,363801.1760287,7924.0,1.0,-0.01,-0.04,-3.6,0.3,-0.24
47338632.0,363801.2457121,7925.0,1.0,-0.01,-0.04,-3.41,0.24,-0.18
47343360.0,363801.2513931,7926.0,1.01,-0.01,-0.04,-3.48,0.24,-0.37
47348104.0,363801.2887031,7927.0,1.0,-0.01,-0.04,-3.48,0.49,-0.3
47352828.0,363801.3251123,7928.0,1.0,-0.01,-0.04,-3.72,0.06,-0.24
47357552.0,363801.3616637,7929.0,1.0,-0.0,-0.04,-3.6,0.43,-0.61
47362284.0,363801.403342,7930.0,1.0,-0.01,-0.04,-3.41,0.3,-0.18
47367012.0,363801.4421116,7931.0,1.0,-0.0,-0.04,-3.78,0.3,-0.18
47371724.0,363801.4766526,7932.0,1.0,-0.0,-0.04,-3.6,0.49,-0.37
47376440.0,363801.5136154,7933.0,1.0,-0.01,-0.04,-3.48,0.37,-0.37
47381164.0,363801.5476451,7934.0,1.0,-0.0,-0.04,-3.54,0.49,-0.24
47385880.0,363801.6208288,7935.0,1.0,-0.01,-0.05,-3.54,0.3,-0.3
47390592.0,363801.6228526,7936.0,1.0,-0.01,-0.04,-3.54,0.18,-0.37
47395324.0,363801.6938354,7937.0,1.0,-0.01,-0.04,-3.54,0.37,-0.37
47400076.0,363801.6996321,7938.0,1.0,-0.0,-0.04,-3.66,0.24,-0.12
47404788.0,363801.7365233,7939.0,1.0,-0.01,-0.04,-3.72,0.37,-0.3
47409520.0,363801.7716154,7940.0,1.01,-0.0,-0.04,-3.41,0.49,-0.37
47414256.0,363801.809635,7941.0,1.0,-0.01,-0.04,-3.17,0.3,-0.12
47418984.0,363801.8507877,7942.0,1.0,-0.0,-0.05,-3.72,0.06,-0.24
47423700.0,363801.8850851,7943.0,1.0,-0.01,-0.04,-3.54,0.18,-0.49
47428424.0,363801.9233985,7944.0,1.0,-0.01,-0.04,-3.35,0.37,-0.18
47433160.0,363801.9585984,7945.0,1.0,-0.0,-0.04,-3.72,0.24,-0.37
47437892.0,363801.9960966,7946.0,1.0,-0.0,-0.04,-3.54,0.49,-0.24
47442604.0,363802.0308044,7947.0,1.0,-0.01,-0.05,-3.48,0.37,-0.06
47447328.0,363802.0692185,7948.0,1.0,-0.01,-0.04,-3.72,0.18,-0.18
47452052.0,363802.10596,7949.0,1.0,-0.01,-0.04,-3.48,0.24,-0.3
47456776.0,363802.1437799,7950.0,1.0,-0.0,-0.04,-3.6,0.37,-0.37
47461508.0,363802.1850844,7951.0,1.0,-0.01,-0.05,-3.35,0.3,-0.61
